"subject","task","item","start","end","duration","blink_number"
4,"sentence",44,1724335223831,1724335223915,84,1
4,"sentence",57,1724335242768,1724335242830,62,1
4,"sentence",41,1724335262692,1724335262792,100,1
4,"sentence",41,1724335267275,1724335267364,89,2
4,"sentence",7,1724335326590,1724335326702,112,1
4,"sentence",32,1724335334447,1724335334544,97,1
4,"sentence",56,1724335379843,1724335379897,54,1
4,"sentence",5,1724335389661,1724335389764,103,1
4,"sentence",30,1724335467312,1724335467364,52,1
4,"sentence",18,1724335487290,1724335487442,152,1
4,"sentence",58,1724335534790,1724335534902,112,1
4,"sentence",58,1724335540611,1724335540739,128,2
4,"sentence",9,1724335560050,1724335560173,123,1
4,"sentence",20,1724335566636,1724335566762,126,1
4,"sentence",8,1724335607732,1724335607836,104,1
4,"sentence",47,1724335709781,1724335709889,108,1
4,"sentence",43,1724335718732,1724335718846,114,1
4,"sentence",26,1724335866821,1724335866937,116,1
4,"sentence",50,1724335896671,1724335896791,120,1
4,"sentence_DC",21,1724336093471,1724336093578,107,1
4,"sentence_DC",4,1724336156983,1724336157070,87,1
4,"sentence_DC",39,1724336231775,1724336231851,76,1
4,"sentence_DC",31,1724336239314,1724336239371,57,1
4,"sentence_DC",16,1724336259154,1724336259226,72,1
4,"sentence_DC",10,1724336286066,1724336286206,140,1
4,"sentence_DC",34,1724336463194,1724336463317,123,1
4,"sentence_DC",34,1724336464482,1724336464604,122,2
4,"sentence_DC",30,1724336477254,1724336477330,76,1
4,"sentence_DC",30,1724336478188,1724336478309,121,2
4,"sentence_DC",26,1724336486810,1724336486941,131,1
40,"sentence_DC",34,1749820366327,1749820366409,82,1
40,"sentence_DC",14,1749820421584,1749820421724,140,1
40,"sentence_DC",29,1749820518769,1749820518883,114,1
40,"sentence",48,1749820761744,1749820761824,80,1
40,"sentence",35,1749820773076,1749820773121,45,1
40,"sentence",35,1749820775896,1749820775993,97,2
40,"sentence",6,1749820821218,1749820821344,126,1
40,"sentence",33,1749820865529,1749820865633,104,1
40,"sentence",60,1749820880545,1749820880647,102,1
40,"sentence",29,1749820983653,1749820983798,145,1
40,"sentence",8,1749821002898,1749821003040,142,1
40,"sentence",25,1749821162492,1749821162596,104,1
40,"sentence",34,1749821197968,1749821197979,11,1
40,"sentence",26,1749821343058,1749821343167,109,1
40,"sentence",26,1749821343955,1749821344047,92,2
40,"sentence",15,1749821400785,1749821401092,307,1
40,"sentence",15,1749821403355,1749821403658,303,2
40,"sentence",15,1749821403913,1749821420995,17082,3
41,"sentence",44,1750245981507,1750245981618,111,1
41,"sentence",1,1750246015968,1750246016088,120,1
41,"sentence",18,1750246021127,1750246021303,176,1
41,"sentence",58,1750246028916,1750246029055,139,1
41,"sentence",43,1750246049540,1750246049688,148,1
41,"sentence",6,1750246055977,1750246056081,104,1
41,"sentence",6,1750246057712,1750246057828,116,2
41,"sentence",6,1750246058051,1750246058182,131,3
41,"sentence",23,1750246061527,1750246061657,130,1
41,"sentence",54,1750246064523,1750246064570,47,1
41,"sentence",54,1750246065376,1750246065475,99,2
41,"sentence",60,1750246182219,1750246182330,111,1
41,"sentence",28,1750246187025,1750246187171,146,1
41,"sentence",24,1750246192131,1750246192254,123,1
41,"sentence",24,1750246193555,1750246193636,81,2
41,"sentence",24,1750246193843,1750246194019,176,3
41,"sentence",59,1750246195842,1750246195946,104,1
41,"sentence",41,1750246218920,1750246219033,113,1
41,"sentence",21,1750246224692,1750246224830,138,1
41,"sentence",36,1750246230869,1750246231033,164,1
41,"sentence",47,1750246253971,1750246254073,102,1
41,"sentence",56,1750246264472,1750246264596,124,1
41,"sentence",56,1750246265206,1750246265344,138,2
41,"sentence",51,1750246287046,1750246287171,125,1
41,"sentence",26,1750246293769,1750246293861,92,1
41,"sentence",10,1750246299128,1750246299256,128,1
41,"sentence",10,1750246299815,1750246299957,142,2
41,"sentence",53,1750246302961,1750246303072,111,1
41,"sentence",53,1750246304699,1750246304823,124,2
41,"sentence",38,1750246362986,1750246363125,139,1
41,"sentence",29,1750246373607,1750246374020,413,1
41,"sentence",39,1750246378079,1750246378191,112,1
41,"sentence",16,1750246431572,1750246431598,26,1
41,"sentence",49,1750246444219,1750246444300,81,1
41,"sentence",49,1750246444434,1750246444580,146,2
41,"sentence",13,1750246463267,1750246463365,98,1
41,"sentence",3,1750246479956,1750246480070,114,1
41,"sentence",3,1750246480246,1750246480374,128,2
41,"sentence",3,1750246481472,1750246481654,182,3
41,"sentence",20,1750246509407,1750246509549,142,1
41,"sentence",20,1750246509965,1750246510143,178,2
41,"sentence",27,1750246514135,1750246514636,501,1
41,"sentence",27,1750246514806,1750246514960,154,2
41,"sentence",27,1750246515300,1750246515470,170,3
41,"sentence",45,1750246518824,1750246518947,123,1
41,"sentence_DC",9,1750245429141,1750245429249,108,1
41,"sentence_DC",39,1750245438602,1750245438753,151,1
41,"sentence_DC",28,1750245442726,1750245442911,185,1
41,"sentence_DC",10,1750245460899,1750245460934,35,1
41,"sentence_DC",10,1750245461070,1750245461253,183,2
41,"sentence_DC",24,1750245469996,1750245470131,135,1
41,"sentence_DC",2,1750245522184,1750245522310,126,1
41,"sentence_DC",15,1750245532349,1750245532405,56,1
41,"sentence_DC",27,1750245559307,1750245559468,161,1
41,"sentence_DC",18,1750245579323,1750245579486,163,1
41,"sentence_DC",14,1750245673999,1750245674151,152,1
41,"sentence_DC",40,1750245703482,1750245703640,158,1
41,"sentence_DC",19,1750245707158,1750245707346,188,1
41,"sentence_DC",1,1750245738084,1750245738294,210,1
42,"sentence_DC",37,1750248573871,1750248573953,82,1
42,"sentence_DC",37,1750248574313,1750248574417,104,2
42,"sentence_DC",24,1750248581283,1750248581363,80,1
42,"sentence_DC",24,1750248581515,1750248581586,71,2
42,"sentence_DC",28,1750248597632,1750248597746,114,1
42,"sentence_DC",4,1750248621724,1750248621827,103,1
42,"sentence_DC",21,1750248631250,1750248631326,76,1
42,"sentence_DC",31,1750248640173,1750248640326,153,1
42,"sentence_DC",16,1750248768197,1750248768430,233,1
42,"sentence_DC",9,1750248771505,1750248771536,31,1
42,"sentence_DC",9,1750248771836,1750248771960,124,2
42,"sentence_DC",9,1750248772513,1750248772602,89,3
42,"sentence_DC",38,1750248777494,1750248777571,77,1
42,"sentence_DC",38,1750248777851,1750248777920,69,2
42,"sentence_DC",14,1750248811640,1750248811784,144,1
42,"sentence_DC",34,1750248814377,1750248814453,76,1
42,"sentence_DC",22,1750248818190,1750248818276,86,1
42,"sentence_DC",11,1750248844671,1750248844782,111,1
42,"sentence_DC",1,1750248851896,1750248851998,102,1
42,"sentence_DC",33,1750248946850,1750248946938,88,1
42,"sentence_DC",32,1750248954648,1750248954763,115,1
42,"sentence_DC",30,1750248979613,1750248979748,135,1
42,"sentence_DC",36,1750248984308,1750248984451,143,1
42,"sentence_DC",15,1750248989206,1750248989308,102,1
42,"sentence_DC",13,1750249012926,1750249013019,93,1
42,"sentence_DC",26,1750249017094,1750249017189,95,1
42,"sentence_DC",35,1750249020936,1750249021035,99,1
42,"sentence_DC",3,1750249028880,1750249028940,60,1
42,"sentence_DC",3,1750249029817,1750249029927,110,2
42,"sentence",60,1750249112636,1750249112695,59,1
42,"sentence",41,1750249125698,1750249125700,2,1
42,"sentence",26,1750249133083,1750249133201,118,1
42,"sentence",30,1750249137004,1750249137130,126,1
42,"sentence",42,1750249158558,1750249158608,50,1
42,"sentence",42,1750249160299,1750249160392,93,2
42,"sentence",27,1750249163930,1750249164028,98,1
42,"sentence",48,1750249171268,1750249171320,52,1
42,"sentence",48,1750249171539,1750249171671,132,2
42,"sentence",16,1750249178307,1750249178365,58,1
42,"sentence",59,1750249183637,1750249183715,78,1
42,"sentence",11,1750249203001,1750249203061,60,1
42,"sentence",11,1750249204481,1750249204565,84,2
42,"sentence",14,1750249209233,1750249209340,107,1
42,"sentence",6,1750249214954,1750249215041,87,1
42,"sentence",6,1750249216999,1750249217082,83,2
42,"sentence",29,1750249221536,1750249221689,153,1
42,"sentence",29,1750249221876,1750249221876,0,2
42,"sentence",29,1750249223304,1750249223416,112,3
42,"sentence",40,1750249228016,1750249228186,170,1
42,"sentence",15,1750249326593,1750249326677,84,1
42,"sentence",4,1750249331247,1750249331341,94,1
42,"sentence",50,1750249337930,1750249338027,97,1
42,"sentence",5,1750249342892,1750249342995,103,1
42,"sentence",22,1750249349557,1750249349631,74,1
42,"sentence",22,1750249349909,1750249349994,85,2
42,"sentence",22,1750249350725,1750249350778,53,3
42,"sentence",22,1750249350982,1750249351055,73,4
42,"sentence",38,1750249371979,1750249372109,130,1
42,"sentence",38,1750249373273,1750249373347,74,2
42,"sentence",18,1750249379138,1750249379246,108,1
42,"sentence",39,1750249384204,1750249384325,121,1
42,"sentence",35,1750249388738,1750249388740,2,1
42,"sentence",35,1750249390154,1750249390220,66,2
42,"sentence",7,1750249393232,1750249393236,4,1
42,"sentence",7,1750249393592,1750249393594,2,2
42,"sentence",7,1750249393840,1750249393960,120,3
42,"sentence",55,1750249416752,1750249416826,74,1
42,"sentence",24,1750249420971,1750249420979,8,1
42,"sentence",24,1750249422307,1750249422324,17,2
42,"sentence",24,1750249422501,1750249422645,144,3
42,"sentence",31,1750249428751,1750249428890,139,1
42,"sentence",47,1750249433319,1750249433365,46,1
42,"sentence",47,1750249433796,1750249433865,69,2
42,"sentence",47,1750249435232,1750249435315,83,3
42,"sentence",3,1750249440577,1750249440584,7,1
42,"sentence",3,1750249441916,1750249442013,97,2
42,"sentence",23,1750249574861,1750249574874,13,1
42,"sentence",32,1750249578872,1750249578979,107,1
42,"sentence",32,1750249579833,1750249579931,98,2
42,"sentence",56,1750249585137,1750249585260,123,1
42,"sentence",56,1750249586413,1750249586513,100,2
42,"sentence",10,1750249591094,1750249591160,66,1
42,"sentence",51,1750249618023,1750249618131,108,1
42,"sentence",57,1750249624734,1750249624869,135,1
42,"sentence",45,1750249630299,1750249630404,105,1
42,"sentence",45,1750249632230,1750249632307,77,2
42,"sentence",49,1750249639850,1750249639948,98,1
42,"sentence",13,1750249644630,1750249644787,157,1
42,"sentence",13,1750249646187,1750249646290,103,2
42,"sentence",1,1750249668274,1750249668343,69,1
42,"sentence",43,1750249672559,1750249672642,83,1
42,"sentence",43,1750249673281,1750249673399,118,2
42,"sentence",19,1750249679938,1750249680029,91,1
42,"sentence",12,1750249684783,1750249684908,125,1
42,"sentence",28,1750249690927,1750249691017,90,1
42,"sentence",9,1750249760199,1750249760268,69,1
42,"sentence",53,1750249764534,1750249764580,46,1
42,"sentence",53,1750249767344,1750249767475,131,2
42,"sentence",46,1750249773756,1750249773860,104,1
42,"sentence",46,1750249774105,1750249774551,446,2
42,"sentence",25,1750249779372,1750249779453,81,1
42,"sentence",25,1750249780879,1750249780961,82,2
42,"sentence",17,1750249786590,1750249786684,94,1
42,"sentence",52,1750249809297,1750249809398,101,1
42,"sentence",36,1750249814176,1750249814264,88,1
42,"sentence",36,1750249815028,1750249815115,87,2
42,"sentence",20,1750249819146,1750249819222,76,1
42,"sentence",20,1750249821242,1750249821333,91,2
42,"sentence",21,1750249827643,1750249827734,91,1
42,"sentence",2,1750249832015,1750249832135,120,1
42,"sentence",2,1750249832571,1750249832687,116,2
42,"sentence",44,1750249857016,1750249857102,86,1
42,"sentence",37,1750249862405,1750249862482,77,1
42,"sentence",54,1750249868490,1750249868630,140,1
42,"sentence",54,1750249869697,1750249869815,118,2
42,"sentence",8,1750249873406,1750249873449,43,1
42,"sentence",8,1750249873797,1750249873852,55,2
42,"sentence",8,1750249875425,1750249875430,5,3
42,"sentence",8,1750249875970,1750249876093,123,4
42,"sentence",34,1750249880744,1750249880794,50,1
42,"sentence",34,1750249881587,1750249881739,152,2
43,"sentence_DC",34,1750252659540,1750252659617,77,1
43,"sentence_DC",20,1750252708015,1750252708208,193,1
43,"sentence_DC",9,1750252712768,1750252712967,199,1
43,"sentence_DC",21,1750252765738,1750252765902,164,1
43,"sentence_DC",19,1750252816378,1750252816573,195,1
43,"sentence_DC",36,1750252856540,1750252856698,158,1
43,"sentence_DC",32,1750252866372,1750252866593,221,1
43,"sentence_DC",8,1750252871133,1750252871303,170,1
43,"sentence_DC",35,1750252964754,1750252964951,197,1
43,"sentence_DC",7,1750253001169,1750253001264,95,1
43,"sentence_DC",4,1750253009260,1750253009706,446,1
43,"sentence_DC",28,1750253016833,1750253017014,181,1
43,"sentence_DC",11,1750253042467,1750253042550,83,1
43,"sentence_DC",27,1750253052985,1750253053229,244,1
43,"sentence_DC",22,1750253057845,1750253058034,189,1
43,"sentence",46,1750253232586,1750253232687,101,1
43,"sentence",38,1750253239876,1750253240008,132,1
43,"sentence",11,1750253245342,1750253245424,82,1
43,"sentence",31,1750253257476,1750253257760,284,1
43,"sentence",18,1750253280702,1750253281088,386,1
43,"sentence",18,1750253281432,1750253281617,185,2
43,"sentence",18,1750253282490,1750253282637,147,3
43,"sentence",57,1750253292031,1750253292091,60,1
43,"sentence",57,1750253292244,1750253292403,159,2
43,"sentence",13,1750253300881,1750253301014,133,1
43,"sentence",44,1750253308227,1750253308395,168,1
43,"sentence",19,1750253328726,1750253328920,194,1
43,"sentence",3,1750253331593,1750253331830,237,1
43,"sentence",53,1750253345052,1750253345268,216,1
43,"sentence",53,1750253348389,1750253348756,367,2
43,"sentence",29,1750253421318,1750253421515,197,1
43,"sentence",2,1750253437390,1750253437582,192,1
43,"sentence",49,1750253440938,1750253441095,157,1
43,"sentence",49,1750253444546,1750253444828,282,2
43,"sentence",35,1750253468972,1750253469172,200,1
43,"sentence",6,1750253471626,1750253471650,24,1
43,"sentence",56,1750253480680,1750253480921,241,1
43,"sentence",51,1750253486832,1750253487216,384,1
43,"sentence",25,1750253495097,1750253495380,283,1
43,"sentence",25,1750253495823,1750253496299,476,2
43,"sentence",12,1750253517932,1750253518069,137,1
43,"sentence",24,1750253522430,1750253522574,144,1
43,"sentence",9,1750253529198,1750253529400,202,1
43,"sentence",26,1750253538935,1750253538968,33,1
43,"sentence",27,1750253545018,1750253545080,62,1
43,"sentence",4,1750253642686,1750253642744,58,1
43,"sentence",22,1750253698376,1750253698520,144,1
43,"sentence",54,1750253745062,1750253745112,50,1
43,"sentence",5,1750253749926,1750253750084,158,1
43,"sentence",5,1750253752093,1750253752278,185,2
43,"sentence",7,1750253758859,1750253758968,109,1
43,"sentence",43,1750253796783,1750253796856,73,1
43,"sentence",28,1750253808268,1750253808415,147,1
43,"sentence",58,1750253833050,1750253833115,65,1
43,"sentence",58,1750253833425,1750253833589,164,2
43,"sentence",33,1750253846333,1750253846532,199,1
43,"sentence",17,1750253891854,1750253892016,162,1
43,"sentence",15,1750253895407,1750253895559,152,1
43,"sentence",45,1750253919887,1750253919997,110,1
43,"sentence",45,1750253920241,1750253920418,177,2
44,"sentence",27,1750256179835,1750256179958,123,1
44,"sentence",22,1750256183505,1750256183543,38,1
44,"sentence",22,1750256183719,1750256183793,74,2
44,"sentence",8,1750256201609,1750256202935,1326,1
44,"sentence",17,1750256323429,1750256323679,250,1
44,"sentence",18,1750256367917,1750256368012,95,1
44,"sentence",34,1750256468173,1750256468471,298,1
44,"sentence",35,1750256512870,1750256512926,56,1
44,"sentence",31,1750256522060,1750256522080,20,1
44,"sentence",40,1750256527513,1750256527545,32,1
44,"sentence",40,1750256527680,1750256527727,47,2
44,"sentence",57,1750256551158,1750256551643,485,1
44,"sentence",57,1750256552254,1750256552670,416,2
44,"sentence",15,1750256629250,1750256629504,254,1
44,"sentence",12,1750256644117,1750256644127,10,1
44,"sentence",60,1750256705866,1750256705939,73,1
44,"sentence",29,1750256721397,1750256721580,183,1
44,"sentence_DC",32,1750256951382,1750256951418,36,1
44,"sentence_DC",14,1750257081321,1750257081797,476,1
44,"sentence_DC",16,1750257087033,1750257087101,68,1
44,"sentence_DC",17,1750257138645,1750257138994,349,1
44,"sentence_DC",35,1750257143391,1750257143417,26,1
45,"sentence_DC",28,1750258717823,1750258717949,126,1
45,"sentence_DC",28,1750258718732,1750258718843,111,2
45,"sentence_DC",28,1750258719560,1750258719712,152,3
45,"sentence_DC",31,1750258767620,1750258768946,1326,1
45,"sentence_DC",31,1750258769815,1750258769936,121,2
45,"sentence_DC",32,1750258847963,1750258848080,117,1
45,"sentence_DC",32,1750258848507,1750258848595,88,2
45,"sentence_DC",20,1750258861021,1750258861138,117,1
45,"sentence_DC",2,1750258870598,1750258870720,122,1
45,"sentence_DC",21,1750258907502,1750258907667,165,1
45,"sentence_DC",21,1750258907797,1750258907926,129,2
45,"sentence_DC",21,1750258908144,1750258908294,150,3
45,"sentence_DC",6,1750258913411,1750258913545,134,1
45,"sentence_DC",14,1750258958390,1750258958516,126,1
45,"sentence_DC",14,1750258958763,1750258958870,107,2
45,"sentence_DC",26,1750258970118,1750258970227,109,1
45,"sentence_DC",7,1750258984401,1750258984534,133,1
45,"sentence_DC",37,1750259037253,1750259037396,143,1
45,"sentence_DC",5,1750259058829,1750259058939,110,1
45,"sentence_DC",35,1750259086249,1750259086426,177,1
45,"sentence_DC",35,1750259086644,1750259086794,150,2
45,"sentence_DC",1,1750259130893,1750259131187,294,1
45,"sentence_DC",1,1750259133939,1750259134069,130,2
45,"sentence_DC",38,1750259137760,1750259137862,102,1
45,"sentence",32,1750259205557,1750259205630,73,1
45,"sentence",5,1750259259740,1750259259787,47,1
45,"sentence",5,1750259263903,1750259264040,137,2
45,"sentence",5,1750259264263,1750259264348,85,3
45,"sentence",1,1750259339101,1750259339150,49,1
45,"sentence",15,1750259445427,1750259445526,99,1
45,"sentence",25,1750259497204,1750259497383,179,1
45,"sentence",58,1750259513844,1750259513971,127,1
45,"sentence",58,1750259515205,1750259515348,143,2
45,"sentence",13,1750259521182,1750259521305,123,1
45,"sentence",20,1750259524476,1750259524557,81,1
45,"sentence",20,1750259525535,1750259525588,53,2
45,"sentence",20,1750259525968,1750259526073,105,3
45,"sentence",60,1750259650026,1750259650078,52,1
45,"sentence",60,1750259652872,1750259653445,573,2
45,"sentence",60,1750259653676,1750259657010,3334,3
45,"sentence",2,1750259661453,1750259661543,90,1
45,"sentence",2,1750259664558,1750259664819,261,2
45,"sentence",2,1750259665964,1750259666063,99,3
45,"sentence",2,1750259666297,1750259666403,106,4
45,"sentence",29,1750259701813,1750259701941,128,1
45,"sentence",59,1750259741616,1750259741695,79,1
45,"sentence",46,1750259754153,1750259754214,61,1
45,"sentence",39,1750259912978,1750259913056,78,1
45,"sentence",17,1750259923190,1750259923257,67,1
45,"sentence",17,1750259924966,1750259925077,111,2
45,"sentence",26,1750260010166,1750260010249,83,1
45,"sentence",6,1750260024300,1750260024413,113,1
46,"sentence",40,1750336055647,1750336055755,108,1
46,"sentence",4,1750336059157,1750336059264,107,1
46,"sentence",7,1750336065638,1750336065714,76,1
46,"sentence",28,1750336071614,1750336071723,109,1
46,"sentence",15,1750336078171,1750336078248,77,1
46,"sentence",10,1750336101612,1750336101707,95,1
46,"sentence",30,1750336111830,1750336111903,73,1
46,"sentence",31,1750336117706,1750336117796,90,1
46,"sentence",59,1750336147360,1750336147466,106,1
46,"sentence",48,1750336152001,1750336152048,47,1
46,"sentence",25,1750336159409,1750336159525,116,1
46,"sentence",60,1750336163378,1750336163478,100,1
46,"sentence",3,1750336245831,1750336245896,65,1
46,"sentence",50,1750336250796,1750336250855,59,1
46,"sentence",8,1750336255523,1750336255530,7,1
46,"sentence",8,1750336257340,1750336257453,113,2
46,"sentence",52,1750336261215,1750336261246,31,1
46,"sentence",1,1750336267158,1750336267271,113,1
46,"sentence",2,1750336288871,1750336288976,105,1
46,"sentence",29,1750336292412,1750336292458,46,1
46,"sentence",37,1750336304570,1750336304667,97,1
46,"sentence",53,1750336311446,1750336311552,106,1
46,"sentence",57,1750336315746,1750336315801,55,1
46,"sentence",16,1750336337064,1750336337183,119,1
46,"sentence",56,1750336342249,1750336342331,82,1
46,"sentence",12,1750336346157,1750336346186,29,1
46,"sentence",35,1750336356955,1750336357022,67,1
46,"sentence",20,1750336435059,1750336435139,80,1
46,"sentence",36,1750336476093,1750336476095,2,1
46,"sentence",36,1750336476959,1750336477056,97,2
46,"sentence",44,1750336506215,1750336506266,51,1
46,"sentence",39,1750336514347,1750336514478,131,1
46,"sentence",23,1750336706830,1750336707128,298,1
46,"sentence",32,1750336712582,1750336712643,61,1
46,"sentence",26,1750336719939,1750336720005,66,1
46,"sentence",33,1750336748556,1750336748714,158,1
46,"sentence",19,1750336752077,1750336752176,99,1
46,"sentence_DC",29,1750335579538,1750335579588,50,1
46,"sentence_DC",7,1750335596864,1750335596978,114,1
46,"sentence_DC",7,1750335599969,1750335600095,126,2
46,"sentence_DC",30,1750335607219,1750335607343,124,1
46,"sentence_DC",30,1750335609968,1750335610077,109,2
46,"sentence_DC",3,1750335639207,1750335639291,84,1
46,"sentence_DC",15,1750335661328,1750335661407,79,1
46,"sentence_DC",39,1750335668323,1750335668365,42,1
46,"sentence_DC",33,1750335750162,1750335750239,77,1
46,"sentence_DC",11,1750335786229,1750335786251,22,1
46,"sentence_DC",2,1750335794708,1750335794751,43,1
46,"sentence_DC",32,1750335798628,1750335798676,48,1
46,"sentence_DC",6,1750335806728,1750335806772,44,1
46,"sentence_DC",16,1750335825840,1750335825889,49,1
46,"sentence_DC",31,1750335840894,1750335840945,51,1
46,"sentence_DC",25,1750335901777,1750335901879,102,1
46,"sentence_DC",1,1750335943147,1750335943263,116,1
46,"sentence_DC",9,1750335974461,1750335974496,35,1
46,"sentence_DC",27,1750335983581,1750335983637,56,1
47,"sentence_DC",26,1750952756567,1750952756694,127,1
47,"sentence_DC",26,1750952757093,1750952757205,112,2
47,"sentence_DC",14,1750952762830,1750952762888,58,1
47,"sentence_DC",14,1750952763290,1750952763318,28,2
47,"sentence_DC",23,1750952766602,1750952766711,109,1
47,"sentence_DC",7,1750952795220,1750952795310,90,1
47,"sentence_DC",7,1750952795721,1750952795800,79,2
47,"sentence_DC",13,1750952803209,1750952803297,88,1
47,"sentence_DC",31,1750952806056,1750952806094,38,1
47,"sentence_DC",19,1750952813620,1750952813689,69,1
47,"sentence_DC",11,1750952877701,1750952877783,82,1
47,"sentence_DC",35,1750952903939,1750952904042,103,1
47,"sentence_DC",1,1750952943168,1750952943236,68,1
47,"sentence_DC",30,1750952950884,1750952950954,70,1
47,"sentence_DC",30,1750952951080,1750952951170,90,2
47,"sentence_DC",30,1750952951343,1750952951419,76,3
47,"sentence_DC",16,1750953042002,1750953042085,83,1
47,"sentence_DC",16,1750953042477,1750953042526,49,2
47,"sentence_DC",16,1750953042699,1750953042769,70,3
47,"sentence_DC",16,1750953042997,1750953043063,66,4
47,"sentence_DC",16,1750953043441,1750953043519,78,5
47,"sentence_DC",16,1750953043998,1750953044070,72,6
47,"sentence_DC",16,1750953044537,1750953044599,62,7
47,"sentence_DC",16,1750953045332,1750953045346,14,8
47,"sentence_DC",16,1750953045770,1750953045859,89,9
47,"sentence_DC",34,1750953049371,1750953049439,68,1
47,"sentence_DC",18,1750953080998,1750953081046,48,1
47,"sentence_DC",29,1750953085847,1750953085931,84,1
47,"sentence",10,1750951821514,1750951821594,80,1
47,"sentence",1,1750951831142,1750951831174,32,1
47,"sentence",58,1750951836537,1750951836662,125,1
47,"sentence",58,1750951838405,1750951838547,142,2
47,"sentence",58,1750951839574,1750951839702,128,3
47,"sentence",58,1750951840788,1750951840842,54,4
47,"sentence",58,1750951841848,1750951841938,90,5
47,"sentence",58,1750951843753,1750951843835,82,6
47,"sentence",58,1750951847088,1750951847122,34,7
47,"sentence",48,1750951850791,1750951850849,58,1
47,"sentence",48,1750951851594,1750951851657,63,2
47,"sentence",48,1750951852707,1750951852787,80,3
47,"sentence",48,1750951853005,1750951853124,119,4
47,"sentence",48,1750951854178,1750951854204,26,5
47,"sentence",48,1750951855094,1750951855151,57,6
47,"sentence",48,1750951857068,1750951857123,55,7
47,"sentence",48,1750951859062,1750951859099,37,8
47,"sentence",48,1750951861567,1750951861643,76,9
47,"sentence",48,1750951862662,1750951862672,10,10
47,"sentence",19,1750952008379,1750952008428,49,1
47,"sentence",59,1750952011349,1750952012250,901,1
47,"sentence",33,1750952050520,1750952050549,29,1
47,"sentence",18,1750952061227,1750952061258,31,1
47,"sentence",57,1750952067464,1750952067504,40,1
47,"sentence",57,1750952067676,1750952067742,66,2
47,"sentence",57,1750952068549,1750952068602,53,3
47,"sentence",57,1750952069276,1750952069365,89,4
47,"sentence",57,1750952071225,1750952071268,43,5
47,"sentence",27,1750952094318,1750952094404,86,1
47,"sentence",17,1750952119223,1750952119278,55,1
47,"sentence",17,1750952122095,1750952122132,37,2
47,"sentence",17,1750952123050,1750952123130,80,3
47,"sentence",17,1750952125015,1750952125073,58,4
47,"sentence",17,1750952126229,1750952126299,70,5
47,"sentence",12,1750952339344,1750952339345,1,1
47,"sentence",12,1750952341303,1750952341323,20,2
47,"sentence",12,1750952342610,1750952342649,39,3
47,"sentence",39,1750952351205,1750952351254,49,1
47,"sentence",16,1750952357684,1750952357728,44,1
47,"sentence",3,1750952380323,1750952380369,46,1
47,"sentence",25,1750952401450,1750952401511,61,1
47,"sentence",11,1750952441708,1750952441743,35,1
47,"sentence",11,1750952442934,1750952443000,66,2
47,"sentence",22,1750952447899,1750952447925,26,1
47,"sentence",8,1750952498415,1750952498463,48,1
47,"sentence",29,1750952543785,1750952543837,52,1
47,"sentence",29,1750952545139,1750952545209,70,2
47,"sentence",29,1750952545372,1750952545481,109,3
47,"sentence",29,1750952545613,1750952545712,99,4
47,"sentence",9,1750952551850,1750952551909,59,1
47,"sentence",6,1750952570751,1750952570768,17,1
47,"sentence",6,1750952572240,1750952572261,21,2
47,"sentence",6,1750952572399,1750952572470,71,3
47,"sentence",56,1750952595604,1750952595647,43,1
47,"sentence",56,1750952598418,1750952598471,53,2
47,"sentence",60,1750952602256,1750952602319,63,1
47,"sentence",60,1750952602966,1750952603093,127,2
47,"sentence",28,1750952625747,1750952625876,129,1
47,"sentence",23,1750952714270,1750952714337,67,1
47,"sentence",23,1750952715305,1750952715368,63,2
47,"sentence",21,1750952724080,1750952724160,80,1
47,"sentence",47,1750952734605,1750952734711,106,1
48,"sentence_DC",37,1751372953808,1751372953912,104,1
48,"sentence_DC",37,1751372954025,1751372954377,352,2
48,"sentence_DC",23,1751373104104,1751373104218,114,1
48,"sentence_DC",32,1751373117623,1751373117730,107,1
48,"sentence_DC",15,1751373164245,1751373164294,49,1
48,"sentence_DC",15,1751373164597,1751373164672,75,2
48,"sentence_DC",38,1751373197572,1751373197764,192,1
48,"sentence_DC",38,1751373198153,1751373198204,51,2
48,"sentence_DC",20,1751373229069,1751373229188,119,1
48,"sentence_DC",28,1751373287290,1751373287362,72,1
48,"sentence_DC",28,1751373287790,1751373288030,240,2
48,"sentence_DC",39,1751373318093,1751373318125,32,1
48,"sentence_DC",3,1751373331049,1751373331109,60,1
48,"sentence_DC",8,1751373351897,1751373351957,60,1
48,"sentence",32,1751372252579,1751372252647,68,1
48,"sentence",7,1751372292769,1751372292836,67,1
48,"sentence",44,1751372300725,1751372300814,89,1
48,"sentence",48,1751372378080,1751372378126,46,1
48,"sentence",6,1751372430728,1751372430812,84,1
48,"sentence",47,1751372467543,1751372467566,23,1
48,"sentence",5,1751372573192,1751372573265,73,1
48,"sentence",33,1751372602023,1751372602036,13,1
48,"sentence",33,1751372603954,1751372604018,64,2
48,"sentence",56,1751372639366,1751372639438,72,1
48,"sentence",40,1751372655167,1751372655237,70,1
48,"sentence",16,1751372716572,1751372716632,60,1
48,"sentence",17,1751372725534,1751372725607,73,1
48,"sentence",29,1751372757602,1751372757695,93,1
48,"sentence",10,1751372796156,1751372796205,49,1
48,"sentence",52,1751372806489,1751372806590,101,1
48,"sentence",41,1751372812135,1751372812178,43,1
