"","subject","flnm","time_stamp","eye","point","offset_deg","diff"
"4410",15,"C:/Data/WebEye/22.asc",1305724,"RIGHT",7,0.45,0
"4510",15,"C:/Data/WebEye/22.asc",1305724,"RIGHT",8,0.33,0
"469",15,"C:/Data/WebEye/22.asc",1495334,"RIGHT",0,0.37,189610
"479",15,"C:/Data/WebEye/22.asc",1495334,"RIGHT",1,0.92,0
"489",15,"C:/Data/WebEye/22.asc",1495334,"RIGHT",2,0.11,0
"499",15,"C:/Data/WebEye/22.asc",1495334,"RIGHT",3,0.31,0
"509",15,"C:/Data/WebEye/22.asc",1495334,"RIGHT",4,0.25,0
"5112",15,"C:/Data/WebEye/22.asc",1495334,"RIGHT",5,0.5,0
"5210",15,"C:/Data/WebEye/22.asc",1495334,"RIGHT",6,0.45,0
"539",15,"C:/Data/WebEye/22.asc",1495334,"RIGHT",7,0.41,0
"549",15,"C:/Data/WebEye/22.asc",1495334,"RIGHT",8,0.24,0
"6212",15,"C:/Data/WebEye/22.asc",1679526,"RIGHT",7,0.23,1
"6312",15,"C:/Data/WebEye/22.asc",1679526,"RIGHT",8,0.63,0
"646",15,"C:/Data/WebEye/22.asc",1831611,"RIGHT",0,0.26,152085
"656",15,"C:/Data/WebEye/22.asc",1831611,"RIGHT",1,0.2,0
"666",15,"C:/Data/WebEye/22.asc",1831611,"RIGHT",2,0.27,0
"676",15,"C:/Data/WebEye/22.asc",1831611,"RIGHT",3,1.43,0
"687",15,"C:/Data/WebEye/22.asc",1831611,"RIGHT",4,0.33,0
"697",15,"C:/Data/WebEye/22.asc",1831611,"RIGHT",5,0.44,0
"707",15,"C:/Data/WebEye/22.asc",1831611,"RIGHT",6,0.98,0
"7111",15,"C:/Data/WebEye/22.asc",1831611,"RIGHT",7,0.34,0
"727",15,"C:/Data/WebEye/22.asc",1831611,"RIGHT",8,0.7,0
"734",15,"C:/Data/WebEye/22.asc",1964547,"RIGHT",0,0.44,132936
"744",15,"C:/Data/WebEye/22.asc",1964547,"RIGHT",1,0.1,0
"754",15,"C:/Data/WebEye/22.asc",1964547,"RIGHT",2,0.23,0
"764",15,"C:/Data/WebEye/22.asc",1964547,"RIGHT",3,0.56,0
"774",15,"C:/Data/WebEye/22.asc",1964547,"RIGHT",4,0.19,0
"784",15,"C:/Data/WebEye/22.asc",1964547,"RIGHT",5,0.3,0
"794",15,"C:/Data/WebEye/22.asc",1964547,"RIGHT",6,0.3,0
"804",15,"C:/Data/WebEye/22.asc",1964547,"RIGHT",7,0.38,0
"819",15,"C:/Data/WebEye/22.asc",1964547,"RIGHT",8,0.11,0
"129",16,"C:/Data/WebEye/23.asc",4295844,"RIGHT",0,0.64,0
"229",16,"C:/Data/WebEye/23.asc",4295844,"RIGHT",1,0.18,0
"329",16,"C:/Data/WebEye/23.asc",4295844,"RIGHT",2,0.34,0
"430",16,"C:/Data/WebEye/23.asc",4295844,"RIGHT",3,0.65,0
"530",16,"C:/Data/WebEye/23.asc",4295844,"RIGHT",4,0.21,0
"647",16,"C:/Data/WebEye/23.asc",4295844,"RIGHT",5,0.58,0
"728",16,"C:/Data/WebEye/23.asc",4295844,"RIGHT",6,0.2,0
"820",16,"C:/Data/WebEye/23.asc",4295844,"RIGHT",7,0.37,0
"916",16,"C:/Data/WebEye/23.asc",4295844,"RIGHT",8,0.51,0
"1016",16,"C:/Data/WebEye/23.asc",4520481,"RIGHT",0,0.2,224637
"1114",16,"C:/Data/WebEye/23.asc",4520481,"RIGHT",1,0.27,0
"1210",16,"C:/Data/WebEye/23.asc",4520481,"RIGHT",2,0.58,0
"138",16,"C:/Data/WebEye/23.asc",4520481,"RIGHT",3,0.53,0
"148",16,"C:/Data/WebEye/23.asc",4520481,"RIGHT",4,0.71,0
"158",16,"C:/Data/WebEye/23.asc",4520481,"RIGHT",5,0.51,0
"168",16,"C:/Data/WebEye/23.asc",4520481,"RIGHT",6,0.06,0
"178",16,"C:/Data/WebEye/23.asc",4520481,"RIGHT",7,0.2,0
"188",16,"C:/Data/WebEye/23.asc",4520481,"RIGHT",8,0.47,0
"4610",16,"C:/Data/WebEye/23.asc",4790342,"RIGHT",0,0.29,31071
"4710",16,"C:/Data/WebEye/23.asc",4790342,"RIGHT",1,0.24,0
"4810",16,"C:/Data/WebEye/23.asc",4790342,"RIGHT",2,0.75,0
"4910",16,"C:/Data/WebEye/23.asc",4790342,"RIGHT",3,0.64,0
"5010",16,"C:/Data/WebEye/23.asc",4790342,"RIGHT",4,0.25,0
"5113",16,"C:/Data/WebEye/23.asc",4790342,"RIGHT",5,0.38,0
"5211",16,"C:/Data/WebEye/23.asc",4790342,"RIGHT",6,0.65,0
"5310",16,"C:/Data/WebEye/23.asc",4790342,"RIGHT",7,0.17,0
"5410",16,"C:/Data/WebEye/23.asc",4790342,"RIGHT",8,0.72,0
"648",16,"C:/Data/WebEye/23.asc",5018577,"RIGHT",0,0.42,30240
"657",16,"C:/Data/WebEye/23.asc",5018577,"RIGHT",1,0.39,0
"667",16,"C:/Data/WebEye/23.asc",5018577,"RIGHT",2,0.41,0
"677",16,"C:/Data/WebEye/23.asc",5018577,"RIGHT",3,0.46,0
"688",16,"C:/Data/WebEye/23.asc",5018577,"RIGHT",4,0.71,0
"698",16,"C:/Data/WebEye/23.asc",5018577,"RIGHT",5,0.03,0
"708",16,"C:/Data/WebEye/23.asc",5018577,"RIGHT",6,1.06,0
"7112",16,"C:/Data/WebEye/23.asc",5018577,"RIGHT",7,0.86,0
"729",16,"C:/Data/WebEye/23.asc",5018577,"RIGHT",8,0.59,0
"735",16,"C:/Data/WebEye/23.asc",5190629,"RIGHT",0,0.48,172052
"745",16,"C:/Data/WebEye/23.asc",5190629,"RIGHT",1,0.07,0
"755",16,"C:/Data/WebEye/23.asc",5190629,"RIGHT",2,0.57,0
"765",16,"C:/Data/WebEye/23.asc",5190629,"RIGHT",3,0.35,0
"775",16,"C:/Data/WebEye/23.asc",5190629,"RIGHT",4,0.11,0
"785",16,"C:/Data/WebEye/23.asc",5190629,"RIGHT",5,0.11,0
"795",16,"C:/Data/WebEye/23.asc",5190629,"RIGHT",6,0.69,0
"805",16,"C:/Data/WebEye/23.asc",5190629,"RIGHT",7,0.55,0
"8110",16,"C:/Data/WebEye/23.asc",5190629,"RIGHT",8,0.61,0
"917",16,"C:/Data/WebEye/23.asc",5407203,"RIGHT",0,0.35,29393
"923",16,"C:/Data/WebEye/23.asc",5407203,"RIGHT",1,0.29,0
"932",16,"C:/Data/WebEye/23.asc",5407203,"RIGHT",2,0.49,0
"942",16,"C:/Data/WebEye/23.asc",5407203,"RIGHT",3,0.82,0
"952",16,"C:/Data/WebEye/23.asc",5407203,"RIGHT",4,0.2,0
"962",16,"C:/Data/WebEye/23.asc",5407203,"RIGHT",5,0.99,0
"972",16,"C:/Data/WebEye/23.asc",5407203,"RIGHT",6,0.31,0
"982",16,"C:/Data/WebEye/23.asc",5407203,"RIGHT",7,0.25,0
"992",16,"C:/Data/WebEye/23.asc",5407203,"RIGHT",8,0.5,0
"1002",16,"C:/Data/WebEye/23.asc",5559893,"RIGHT",0,0.54,152690
"1017",16,"C:/Data/WebEye/23.asc",5559893,"RIGHT",1,0.34,0
"1023",16,"C:/Data/WebEye/23.asc",5559893,"RIGHT",2,0.39,0
"1032",16,"C:/Data/WebEye/23.asc",5559893,"RIGHT",3,0.29,0
"1042",16,"C:/Data/WebEye/23.asc",5559893,"RIGHT",4,0.82,0
"1052",16,"C:/Data/WebEye/23.asc",5559893,"RIGHT",5,0.55,0
"1062",16,"C:/Data/WebEye/23.asc",5559893,"RIGHT",6,0.45,0
"1072",16,"C:/Data/WebEye/23.asc",5559893,"RIGHT",7,0.16,0
"1082",16,"C:/Data/WebEye/23.asc",5559893,"RIGHT",8,0.81,0
"130",17,"C:/Data/WebEye/25.asc",15108970,"RIGHT",0,0.48,0
"230",17,"C:/Data/WebEye/25.asc",15108970,"RIGHT",1,0.31,0
"330",17,"C:/Data/WebEye/25.asc",15108970,"RIGHT",2,0.27,0
"440",17,"C:/Data/WebEye/25.asc",15108970,"RIGHT",3,0.2,0
"540",17,"C:/Data/WebEye/25.asc",15108970,"RIGHT",4,0.21,0
"649",17,"C:/Data/WebEye/25.asc",15108970,"RIGHT",5,0.16,0
"730",17,"C:/Data/WebEye/25.asc",15108970,"RIGHT",6,0.45,0
"824",17,"C:/Data/WebEye/25.asc",15108970,"RIGHT",7,0.42,0
"918",17,"C:/Data/WebEye/25.asc",15108970,"RIGHT",8,0.27,0
"1018",17,"C:/Data/WebEye/25.asc",15287480,"RIGHT",0,0.3,178510
"1115",17,"C:/Data/WebEye/25.asc",15287480,"RIGHT",1,0.29,0
"1211",17,"C:/Data/WebEye/25.asc",15287480,"RIGHT",2,0.38,0
"139",17,"C:/Data/WebEye/25.asc",15287480,"RIGHT",3,0.39,0
"149",17,"C:/Data/WebEye/25.asc",15287480,"RIGHT",4,0.17,0
"159",17,"C:/Data/WebEye/25.asc",15287480,"RIGHT",5,0.27,0
"169",17,"C:/Data/WebEye/25.asc",15287480,"RIGHT",6,0.15,0
"179",17,"C:/Data/WebEye/25.asc",15287480,"RIGHT",7,0.39,0
"189",17,"C:/Data/WebEye/25.asc",15287480,"RIGHT",8,0.07,0
"199",17,"C:/Data/WebEye/25.asc",15426619,"RIGHT",0,0.3,139139
"209",17,"C:/Data/WebEye/25.asc",15426619,"RIGHT",1,0.19,0
"2113",17,"C:/Data/WebEye/25.asc",15426619,"RIGHT",2,0.46,0
"2210",17,"C:/Data/WebEye/25.asc",15426619,"RIGHT",3,0.1,0
"239",17,"C:/Data/WebEye/25.asc",15426619,"RIGHT",4,0.28,0
"2410",17,"C:/Data/WebEye/25.asc",15426619,"RIGHT",5,0.44,0
"2510",17,"C:/Data/WebEye/25.asc",15426619,"RIGHT",6,0.43,0
"2610",17,"C:/Data/WebEye/25.asc",15426619,"RIGHT",7,0.22,0
"2710",17,"C:/Data/WebEye/25.asc",15426619,"RIGHT",8,0.23,0
"289",17,"C:/Data/WebEye/25.asc",15563304,"RIGHT",0,0.09,136685
"299",17,"C:/Data/WebEye/25.asc",15563304,"RIGHT",1,0.47,0
"309",17,"C:/Data/WebEye/25.asc",15563304,"RIGHT",2,0.29,0
"3113",17,"C:/Data/WebEye/25.asc",15563304,"RIGHT",3,0.5,0
"3210",17,"C:/Data/WebEye/25.asc",15563304,"RIGHT",4,0.16,0
"339",17,"C:/Data/WebEye/25.asc",15563304,"RIGHT",5,0.23,0
"349",17,"C:/Data/WebEye/25.asc",15563304,"RIGHT",6,0.04,0
"359",17,"C:/Data/WebEye/25.asc",15563304,"RIGHT",7,0.12,0
"369",17,"C:/Data/WebEye/25.asc",15563304,"RIGHT",8,0.11,0
"3711",17,"C:/Data/WebEye/25.asc",15755643,"RIGHT",0,0.56,192339
"3811",17,"C:/Data/WebEye/25.asc",15755643,"RIGHT",1,0.08,0
"3911",17,"C:/Data/WebEye/25.asc",15755643,"RIGHT",2,0.42,0
"4011",17,"C:/Data/WebEye/25.asc",15755643,"RIGHT",3,0.34,0
"4114",17,"C:/Data/WebEye/25.asc",15755643,"RIGHT",4,0.27,0
"4212",17,"C:/Data/WebEye/25.asc",15755643,"RIGHT",5,0.08,0
"4311",17,"C:/Data/WebEye/25.asc",15755643,"RIGHT",6,0.03,0
"4411",17,"C:/Data/WebEye/25.asc",15755643,"RIGHT",7,0.48,0
"4511",17,"C:/Data/WebEye/25.asc",15755643,"RIGHT",8,0.16,0
"4611",17,"C:/Data/WebEye/25.asc",15953553,"RIGHT",0,0.27,197910
"4711",17,"C:/Data/WebEye/25.asc",15953553,"RIGHT",1,0.31,0
"4811",17,"C:/Data/WebEye/25.asc",15953553,"RIGHT",2,0.45,0
"4911",17,"C:/Data/WebEye/25.asc",15953553,"RIGHT",3,0.96,0
"5011",17,"C:/Data/WebEye/25.asc",15953553,"RIGHT",4,0.55,0
"5114",17,"C:/Data/WebEye/25.asc",15953553,"RIGHT",5,0.14,0
"5212",17,"C:/Data/WebEye/25.asc",15953553,"RIGHT",6,0.56,0
"5311",17,"C:/Data/WebEye/25.asc",15953553,"RIGHT",7,0.71,0
"5411",17,"C:/Data/WebEye/25.asc",15953553,"RIGHT",8,0.43,0
"5512",17,"C:/Data/WebEye/25.asc",16124213,"RIGHT",0,0.38,170660
"5612",17,"C:/Data/WebEye/25.asc",16124213,"RIGHT",1,0.3,0
"5712",17,"C:/Data/WebEye/25.asc",16124213,"RIGHT",2,0.36,0
"5812",17,"C:/Data/WebEye/25.asc",16124213,"RIGHT",3,0.14,0
"5912",17,"C:/Data/WebEye/25.asc",16124213,"RIGHT",4,0.41,0
"6012",17,"C:/Data/WebEye/25.asc",16124213,"RIGHT",5,0.28,0
"6114",17,"C:/Data/WebEye/25.asc",16124213,"RIGHT",6,0.38,0
"6213",17,"C:/Data/WebEye/25.asc",16124213,"RIGHT",7,0.25,0
"6313",17,"C:/Data/WebEye/25.asc",16124213,"RIGHT",8,0.16,0
"340",18,"C:/Data/WebEye/26.asc",9166311,"RIGHT",2,0.19,1
"450",18,"C:/Data/WebEye/26.asc",9166311,"RIGHT",3,0.42,0
"550",18,"C:/Data/WebEye/26.asc",9166311,"RIGHT",4,0.21,0
"650",18,"C:/Data/WebEye/26.asc",9166311,"RIGHT",5,0.51,0
"736",18,"C:/Data/WebEye/26.asc",9166311,"RIGHT",6,0.49,0
"825",18,"C:/Data/WebEye/26.asc",9166311,"RIGHT",7,0.36,0
"919",18,"C:/Data/WebEye/26.asc",9166311,"RIGHT",8,0.26,0
"1019",18,"C:/Data/WebEye/26.asc",9368159,"RIGHT",0,0.45,201848
"1116",18,"C:/Data/WebEye/26.asc",9368159,"RIGHT",1,0.31,0
"1212",18,"C:/Data/WebEye/26.asc",9368159,"RIGHT",2,0.73,0
"1310",18,"C:/Data/WebEye/26.asc",9368159,"RIGHT",3,0.09,0
"1410",18,"C:/Data/WebEye/26.asc",9368159,"RIGHT",4,0.52,0
"1510",18,"C:/Data/WebEye/26.asc",9368159,"RIGHT",5,0.47,0
"1610",18,"C:/Data/WebEye/26.asc",9368159,"RIGHT",6,0.14,0
"1710",18,"C:/Data/WebEye/26.asc",9368159,"RIGHT",7,0.15,0
"1810",18,"C:/Data/WebEye/26.asc",9368159,"RIGHT",8,0.72,0
"1910",18,"C:/Data/WebEye/26.asc",9504555,"RIGHT",0,0.18,136396
"2010",18,"C:/Data/WebEye/26.asc",9504555,"RIGHT",1,0.99,0
"2114",18,"C:/Data/WebEye/26.asc",9504555,"RIGHT",2,0.5,0
"2211",18,"C:/Data/WebEye/26.asc",9504555,"RIGHT",3,0.93,0
"2310",18,"C:/Data/WebEye/26.asc",9504555,"RIGHT",4,0.21,0
"2411",18,"C:/Data/WebEye/26.asc",9504555,"RIGHT",5,0.32,0
"2511",18,"C:/Data/WebEye/26.asc",9504555,"RIGHT",6,0.16,0
"2611",18,"C:/Data/WebEye/26.asc",9504555,"RIGHT",7,0.18,0
"2711",18,"C:/Data/WebEye/26.asc",9504555,"RIGHT",8,0.2,0
"3712",18,"C:/Data/WebEye/26.asc",9701594,"RIGHT",0,0.39,37113
"3812",18,"C:/Data/WebEye/26.asc",9701594,"RIGHT",1,0.46,0
"3912",18,"C:/Data/WebEye/26.asc",9701594,"RIGHT",2,0.07,0
"4012",18,"C:/Data/WebEye/26.asc",9701594,"RIGHT",3,0.48,0
"4115",18,"C:/Data/WebEye/26.asc",9701594,"RIGHT",4,0.45,0
"4213",18,"C:/Data/WebEye/26.asc",9701594,"RIGHT",5,0.43,0
"4312",18,"C:/Data/WebEye/26.asc",9701594,"RIGHT",6,0.32,0
"4412",18,"C:/Data/WebEye/26.asc",9701594,"RIGHT",7,0.54,0
"4512",18,"C:/Data/WebEye/26.asc",9701594,"RIGHT",8,0.81,0
"4612",18,"C:/Data/WebEye/26.asc",9879701,"RIGHT",0,0.2,178107
"4712",18,"C:/Data/WebEye/26.asc",9879701,"RIGHT",1,0.56,0
"4812",18,"C:/Data/WebEye/26.asc",9879701,"RIGHT",2,0.72,0
"4912",18,"C:/Data/WebEye/26.asc",9879701,"RIGHT",3,0.08,0
"5012",18,"C:/Data/WebEye/26.asc",9879701,"RIGHT",4,0.91,0
"5115",18,"C:/Data/WebEye/26.asc",9879701,"RIGHT",5,0.48,0
"5213",18,"C:/Data/WebEye/26.asc",9879701,"RIGHT",6,1.38,0
"5312",18,"C:/Data/WebEye/26.asc",9879701,"RIGHT",7,0.7,0
"5412",18,"C:/Data/WebEye/26.asc",9879701,"RIGHT",8,0.61,0
"5513",18,"C:/Data/WebEye/26.asc",10109236,"RIGHT",0,0.51,229535
"5613",18,"C:/Data/WebEye/26.asc",10109236,"RIGHT",1,0.92,0
"5713",18,"C:/Data/WebEye/26.asc",10109236,"RIGHT",2,0.55,0
"5813",18,"C:/Data/WebEye/26.asc",10109236,"RIGHT",3,0.41,0
"5913",18,"C:/Data/WebEye/26.asc",10109236,"RIGHT",4,0.23,0
"6013",18,"C:/Data/WebEye/26.asc",10109236,"RIGHT",5,0.27,0
"6115",18,"C:/Data/WebEye/26.asc",10109236,"RIGHT",6,0.2,0
"6214",18,"C:/Data/WebEye/26.asc",10109236,"RIGHT",7,0.7,0
"6314",18,"C:/Data/WebEye/26.asc",10109236,"RIGHT",8,0.75,0
"6410",18,"C:/Data/WebEye/26.asc",10361290,"RIGHT",0,0.29,252054
"658",18,"C:/Data/WebEye/26.asc",10361290,"RIGHT",1,0.19,0
"668",18,"C:/Data/WebEye/26.asc",10361290,"RIGHT",2,0.2,0
"678",18,"C:/Data/WebEye/26.asc",10361290,"RIGHT",3,0.23,0
"689",18,"C:/Data/WebEye/26.asc",10361290,"RIGHT",4,0.29,0
"699",18,"C:/Data/WebEye/26.asc",10361290,"RIGHT",5,0.46,0
"709",18,"C:/Data/WebEye/26.asc",10361290,"RIGHT",6,0.72,0
"7113",18,"C:/Data/WebEye/26.asc",10361290,"RIGHT",7,0.46,0
"7210",18,"C:/Data/WebEye/26.asc",10361290,"RIGHT",8,0.43,0
"737",18,"C:/Data/WebEye/26.asc",10536365,"RIGHT",0,0.54,175075
"746",18,"C:/Data/WebEye/26.asc",10536365,"RIGHT",1,0.81,0
"756",18,"C:/Data/WebEye/26.asc",10536365,"RIGHT",2,0.53,0
"766",18,"C:/Data/WebEye/26.asc",10536365,"RIGHT",3,0.99,0
"776",18,"C:/Data/WebEye/26.asc",10536365,"RIGHT",4,0.96,0
"786",18,"C:/Data/WebEye/26.asc",10536365,"RIGHT",5,0.69,0
"796",18,"C:/Data/WebEye/26.asc",10536365,"RIGHT",6,1.13,0
"806",18,"C:/Data/WebEye/26.asc",10536365,"RIGHT",7,0.61,0
"8111",18,"C:/Data/WebEye/26.asc",10536365,"RIGHT",8,0.29,0
"1020",19,"C:/Data/WebEye/27.asc",2046329,"RIGHT",0,0.16,22521
"1117",19,"C:/Data/WebEye/27.asc",2046329,"RIGHT",1,0.44,0
"1213",19,"C:/Data/WebEye/27.asc",2046329,"RIGHT",2,0.39,0
"1311",19,"C:/Data/WebEye/27.asc",2046329,"RIGHT",3,0.4,0
"1411",19,"C:/Data/WebEye/27.asc",2046329,"RIGHT",4,0.11,0
"1511",19,"C:/Data/WebEye/27.asc",2046329,"RIGHT",5,0.61,0
"1611",19,"C:/Data/WebEye/27.asc",2046329,"RIGHT",6,0.38,0
"1711",19,"C:/Data/WebEye/27.asc",2046329,"RIGHT",7,0.47,0
"1811",19,"C:/Data/WebEye/27.asc",2046329,"RIGHT",8,0.16,0
"2810",19,"C:/Data/WebEye/27.asc",2243877,"RIGHT",0,0.68,26903
"2910",19,"C:/Data/WebEye/27.asc",2243877,"RIGHT",1,0.99,0
"3010",19,"C:/Data/WebEye/27.asc",2243877,"RIGHT",2,0.56,0
"3114",19,"C:/Data/WebEye/27.asc",2243877,"RIGHT",3,0.47,0
"3211",19,"C:/Data/WebEye/27.asc",2243877,"RIGHT",4,0.74,0
"3310",19,"C:/Data/WebEye/27.asc",2243877,"RIGHT",5,0.7,0
"3410",19,"C:/Data/WebEye/27.asc",2243877,"RIGHT",6,0.67,0
"3510",19,"C:/Data/WebEye/27.asc",2243877,"RIGHT",7,0.37,0
"3610",19,"C:/Data/WebEye/27.asc",2243877,"RIGHT",8,0.97,0
"3713",19,"C:/Data/WebEye/27.asc",2374578,"RIGHT",0,0.7,130701
"3813",19,"C:/Data/WebEye/27.asc",2374578,"RIGHT",1,0.48,0
"3913",19,"C:/Data/WebEye/27.asc",2374578,"RIGHT",2,0.76,0
"4013",19,"C:/Data/WebEye/27.asc",2374578,"RIGHT",3,0.33,0
"4116",19,"C:/Data/WebEye/27.asc",2374578,"RIGHT",4,0.42,0
"4214",19,"C:/Data/WebEye/27.asc",2374578,"RIGHT",5,0.24,0
"4313",19,"C:/Data/WebEye/27.asc",2374578,"RIGHT",6,0.83,0
"4413",19,"C:/Data/WebEye/27.asc",2374578,"RIGHT",7,0.87,0
"4513",19,"C:/Data/WebEye/27.asc",2374578,"RIGHT",8,0.59,0
"4613",19,"C:/Data/WebEye/27.asc",2495209,"RIGHT",0,0.31,120631
"4713",19,"C:/Data/WebEye/27.asc",2495209,"RIGHT",1,0.73,0
"4813",19,"C:/Data/WebEye/27.asc",2495209,"RIGHT",2,0.62,0
"4913",19,"C:/Data/WebEye/27.asc",2495209,"RIGHT",3,0.57,0
"5013",19,"C:/Data/WebEye/27.asc",2495209,"RIGHT",4,0.33,0
"5116",19,"C:/Data/WebEye/27.asc",2495209,"RIGHT",5,0.24,0
"5214",19,"C:/Data/WebEye/27.asc",2495209,"RIGHT",6,0.55,0
"5313",19,"C:/Data/WebEye/27.asc",2495209,"RIGHT",7,0.33,0
"5413",19,"C:/Data/WebEye/27.asc",2495209,"RIGHT",8,0.47,0
"5514",19,"C:/Data/WebEye/27.asc",2668752,"RIGHT",0,0.11,173543
"5614",19,"C:/Data/WebEye/27.asc",2668752,"RIGHT",1,0.88,0
"5714",19,"C:/Data/WebEye/27.asc",2668752,"RIGHT",2,0.34,0
"5814",19,"C:/Data/WebEye/27.asc",2668752,"RIGHT",3,0.1,0
"5914",19,"C:/Data/WebEye/27.asc",2668752,"RIGHT",4,0.4,0
"6014",19,"C:/Data/WebEye/27.asc",2668752,"RIGHT",5,0.29,0
"6116",19,"C:/Data/WebEye/27.asc",2668752,"RIGHT",6,0.57,0
"6215",19,"C:/Data/WebEye/27.asc",2668752,"RIGHT",7,0.63,0
"6315",19,"C:/Data/WebEye/27.asc",2668752,"RIGHT",8,0.17,0
"6411",19,"C:/Data/WebEye/27.asc",2836897,"RIGHT",0,0.19,168145
"659",19,"C:/Data/WebEye/27.asc",2836897,"RIGHT",1,0.32,0
"669",19,"C:/Data/WebEye/27.asc",2836897,"RIGHT",2,0.21,0
"679",19,"C:/Data/WebEye/27.asc",2836897,"RIGHT",3,0.65,0
"6810",19,"C:/Data/WebEye/27.asc",2836897,"RIGHT",4,0.17,0
"6910",19,"C:/Data/WebEye/27.asc",2836897,"RIGHT",5,0.36,0
"7010",19,"C:/Data/WebEye/27.asc",2836897,"RIGHT",6,0.57,0
"7114",19,"C:/Data/WebEye/27.asc",2836897,"RIGHT",7,0.06,0
"7211",19,"C:/Data/WebEye/27.asc",2836897,"RIGHT",8,0.49,0
"738",19,"C:/Data/WebEye/27.asc",3007498,"RIGHT",0,0.84,170601
"747",19,"C:/Data/WebEye/27.asc",3007498,"RIGHT",1,0.19,0
"757",19,"C:/Data/WebEye/27.asc",3007498,"RIGHT",2,0.23,0
"767",19,"C:/Data/WebEye/27.asc",3007498,"RIGHT",3,0.33,0
"777",19,"C:/Data/WebEye/27.asc",3007498,"RIGHT",4,0.34,0
"787",19,"C:/Data/WebEye/27.asc",3007498,"RIGHT",5,0.56,0
"797",19,"C:/Data/WebEye/27.asc",3007498,"RIGHT",6,0.66,0
"807",19,"C:/Data/WebEye/27.asc",3007498,"RIGHT",7,0.12,0
"8112",19,"C:/Data/WebEye/27.asc",3007498,"RIGHT",8,0.94,0
"1024",20,"C:/Data/WebEye/28.asc",12749863,"RIGHT",0,0.67,17118
"1118",20,"C:/Data/WebEye/28.asc",12749863,"RIGHT",1,0.4,0
"1214",20,"C:/Data/WebEye/28.asc",12749863,"RIGHT",2,0.73,0
"1312",20,"C:/Data/WebEye/28.asc",12749863,"RIGHT",3,0.62,0
"1412",20,"C:/Data/WebEye/28.asc",12749863,"RIGHT",4,0.15,0
"1512",20,"C:/Data/WebEye/28.asc",12749863,"RIGHT",5,0.61,0
"1612",20,"C:/Data/WebEye/28.asc",12749863,"RIGHT",6,0.14,0
"1712",20,"C:/Data/WebEye/28.asc",12749863,"RIGHT",7,0.3,0
"1812",20,"C:/Data/WebEye/28.asc",12749863,"RIGHT",8,0.71,0
"1911",20,"C:/Data/WebEye/28.asc",12937685,"RIGHT",0,0.63,187822
"2011",20,"C:/Data/WebEye/28.asc",12937685,"RIGHT",1,0.53,0
"2115",20,"C:/Data/WebEye/28.asc",12937685,"RIGHT",2,0.12,0
"2212",20,"C:/Data/WebEye/28.asc",12937685,"RIGHT",3,0.11,0
"2311",20,"C:/Data/WebEye/28.asc",12937685,"RIGHT",4,0.67,0
"2412",20,"C:/Data/WebEye/28.asc",12937685,"RIGHT",5,0.32,0
"2512",20,"C:/Data/WebEye/28.asc",12937685,"RIGHT",6,0.47,0
"2612",20,"C:/Data/WebEye/28.asc",12937685,"RIGHT",7,0.39,0
"2712",20,"C:/Data/WebEye/28.asc",12937685,"RIGHT",8,0.18,0
"2811",20,"C:/Data/WebEye/28.asc",13197489,"RIGHT",0,0.21,259804
"2911",20,"C:/Data/WebEye/28.asc",13197489,"RIGHT",1,0.08,0
"3011",20,"C:/Data/WebEye/28.asc",13197489,"RIGHT",2,0.3,0
"3115",20,"C:/Data/WebEye/28.asc",13197489,"RIGHT",3,0.18,0
"3212",20,"C:/Data/WebEye/28.asc",13197489,"RIGHT",4,0.4,0
"3311",20,"C:/Data/WebEye/28.asc",13197489,"RIGHT",5,0.27,0
"3411",20,"C:/Data/WebEye/28.asc",13197489,"RIGHT",6,0.21,0
"3511",20,"C:/Data/WebEye/28.asc",13197489,"RIGHT",7,0.14,0
"3611",20,"C:/Data/WebEye/28.asc",13197489,"RIGHT",8,0.09,0
"3714",20,"C:/Data/WebEye/28.asc",13337315,"RIGHT",0,0.2,139826
"3814",20,"C:/Data/WebEye/28.asc",13337315,"RIGHT",1,0.33,0
"3914",20,"C:/Data/WebEye/28.asc",13337315,"RIGHT",2,0.86,0
"4014",20,"C:/Data/WebEye/28.asc",13337315,"RIGHT",3,0.06,0
"4117",20,"C:/Data/WebEye/28.asc",13337315,"RIGHT",4,0.46,0
"4215",20,"C:/Data/WebEye/28.asc",13337315,"RIGHT",5,0.31,0
"4314",20,"C:/Data/WebEye/28.asc",13337315,"RIGHT",6,0.19,0
"4414",20,"C:/Data/WebEye/28.asc",13337315,"RIGHT",7,0.24,0
"4514",20,"C:/Data/WebEye/28.asc",13337315,"RIGHT",8,0.15,0
"4614",20,"C:/Data/WebEye/28.asc",13506883,"RIGHT",0,0.12,169568
"4714",20,"C:/Data/WebEye/28.asc",13506883,"RIGHT",1,0.26,0
"4814",20,"C:/Data/WebEye/28.asc",13506883,"RIGHT",2,0.57,0
"4914",20,"C:/Data/WebEye/28.asc",13506883,"RIGHT",3,0.18,0
"5014",20,"C:/Data/WebEye/28.asc",13506883,"RIGHT",4,0.27,0
"5117",20,"C:/Data/WebEye/28.asc",13506883,"RIGHT",5,0.06,0
"5215",20,"C:/Data/WebEye/28.asc",13506883,"RIGHT",6,0.05,0
"5314",20,"C:/Data/WebEye/28.asc",13506883,"RIGHT",7,0.29,0
